user_enc,seq_item_ids,seq_item_cats,seq_merchant_ids,seq_service_types,seq_price_bin,seq_time_of_day,seq_weekday,seq_weather_enc,seq_weather_lvl,seq_promo_main_enc,seq_promo_delv_enc,seq_disc_pct,seq_cashback_pct,seq_subtotal,seq_total_spend,seq_is_weekend,seq_is_holiday,segment_enc,kecamatan_enc_merchant,avg_session_duration,total_orders,user_total_spend,user_avg_price,user_median_price,voucher_count,voucher_rate,avg_voucher_pct,total_cashback,recency_days,seq_length,unique_items,unique_merchants,voucher_usage_ratio,target_discount
10,"[nan, nan, nan, nan, 624.0, nan, nan, nan, nan, 145.0, nan, nan, nan, nan, nan, nan, nan, 430.0, nan, nan, nan, nan]","[nan, nan, nan, nan, 4.0, nan, nan, nan, nan, 7.0, nan, nan, nan, nan, nan, nan, nan, 6.0, nan, nan, nan, nan]","[42, 320, 320, 320, 134, 320, 320, 48, 83, 89, 281, 17, 320, 320, 218, 278, 320, 12, 150, 228, 320, 102]","[1, 2, 2, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'high', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 2, 5, 3, 0, 4, 5, 2, 0, 3, 3, 4, 6, 1, 1, 2, 0, 2, 2, 4, 6, 5]","[3, 3, 3, 3, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3]","['cool', 'cool', 'hot', 'hot', 'hot', 'hot', 'hot', 'hot', 'normal', 'hot', 'hot', 'normal', 'normal', 'hot', 'cool', 'normal', 'cool', 'normal', 'normal', 'normal', 'normal', 'normal']","[51, 51, 3, 51, 51, 13, 23, 4, 51, 51, 39, 30, 19, 51, 51, 11, 51, 51, 8, 51, 51, 5]","[nan, nan, 17.0, nan, nan, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 33.0, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.15, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]","[0.0, 0.0, 0.05, 0.0, 0.0, 0.1, 0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0]","[57840, 0, 0, 0, 99331, 0, 0, 198927, 126885, 55298, 73419, 122535, 0, 0, 127026, 133927, 0, 40147, 105724, 119951, 0, 55068]","[68078.36, 5000.0, 5000.0, 5000.0, 106104.56, 5000.0, 5000.0, 184725.45, 135894.53, 63415.84, 76595.05, 120122.63, 5000.0, 5000.0, 135532.53, 107141.6, 5000.0, 47377.25, 109355.58, 125803.54, 5000.0, 57618.34]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,12.0,720.0,22,1382765.26,59821.72727272727,55183.0,4,0.18181818181818182,0.031818181818181815,14243.349999999999,3,22,22,14,0.18181818181818182,3
11,"[nan, nan, nan, nan, nan, 439.0, nan, nan, nan, nan, nan, nan, nan, 734.0]","[nan, nan, nan, nan, nan, 9.0, nan, nan, nan, nan, nan, nan, nan, 7.0]","[320, 320, 320, 320, 291, 171, 119, 320, 39, 320, 320, 257, 320, 208]","[2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[3, 3, 2, 1, 2, 1, 1, 6, 3, 3, 0, 4, 5, 1]","[3, 3, 2, 0, 3, 1, 3, 1, 1, 0, 3, 0, 1, 3]","['cool', 'cool', 'hot', 'hot', 'normal', 'normal', 'hot', 'cool', 'normal', 'hot', 'hot', 'normal', 'hot', 'normal']","[0, 51, 51, 20, 51, 51, 51, 51, 51, 51, 28, 51, 19, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.2, 0.0]","[0.05, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 90837, 80596, 165721, 0, 104370, 0, 0, 126576, 0, 47182]","[5000.0, 5000.0, 5000.0, 5000.0, 97088.83, 88117.04, 175300.1, 5000.0, 112877.1, 5000.0, 5000.0, 130999.78, 5000.0, 47182.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.0,490.90909090909093,14,691564.85,43948.71428571428,0.0,0,0.0,0.024999999999999998,0.0,2,14,14,7,0.0,0
12,"[nan, nan, nan, nan, nan, 885.0, nan, nan, nan, nan, 723.0, nan, nan, 104.0, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 5.0, nan, nan, nan, nan, 9.0, nan, nan, 3.0, nan, nan, nan, nan]","[320, 101, 320, 320, 320, 235, 76, 27, 221, 44, 163, 320, 320, 235, 320, 320, 181, 68]","[0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'low', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[1, 4, 0, 4, 1, 6, 4, 4, 1, 0, 0, 0, 5, 4, 2, 1, 0, 1]","[1, 0, 0, 3, 3, 0, 3, 3, 1, 3, 3, 1, 3, 2, 1, 3, 3, 3]","['hot', 'normal', 'cool', 'cool', 'hot', 'normal', 'normal', 'hot', 'hot', 'hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'normal', 'hot', 'normal']","[51, 51, 20, 51, 51, 41, 10, 41, 48, 51, 32, 51, 51, 51, 2, 8, 51, 2]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 56.0, nan, nan, nan, nan, 12.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.15]","[0.0, 0.0, 0.15, 0.0, 0.0, 0.1, 0.15, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]","[0, 140111, 0, 0, 0, 22580, 113226, 250598, 46614, 223398, 42403, 0, 0, 21805, 0, 0, 69819, 103665]","[5000.0, 145343.82, 5000.0, 5000.0, 5000.0, 29547.27, 118447.34, 257956.65, 51723.56, 229821.59, 36042.55, 5000.0, 5000.0, 28210.7, 5000.0, 5000.0, 74668.98, 90971.0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,23.0,916.3636363636364,18,1102733.46,57456.61111111111,22192.5,2,0.1111111111111111,0.022222222222222223,61493.0,3,18,18,10,0.1111111111111111,3
13,"[nan, nan, nan, nan, 427.0, nan, 605.0, 461.0, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 1.0, nan, 8.0, 5.0, nan, nan, nan, nan, nan]","[320, 320, 320, 320, 274, 320, 185, 115, 320, 320, 320, 132, 320]","[0, 2, 2, 2, 1, 0, 1, 1, 0, 2, 0, 1, 0]","['unknown', 'unknown', 'unknown', 'unknown', 'high', 'unknown', 'high', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[3, 4, 4, 0, 2, 6, 1, 6, 6, 6, 4, 5, 6]","[0, 3, 0, 0, 0, 1, 1, 3, 2, 3, 1, 3, 3]","['hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'cool', 'normal', 'cool', 'normal', 'hot', 'hot']","[51, 51, 51, 51, 20, 26, 34, 51, 51, 1, 51, 43, 28]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 33.0, nan, nan, 29.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 130387, 0, 122777, 30228, 0, 0, 0, 117817, 0]","[5000.0, 5000.0, 5000.0, 5000.0, 136252.15, 5000.0, 120144.6, 40930.52, 5000.0, 5000.0, 5000.0, 116448.88, 5000.0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1.0,1047.2727272727273,13,458776.15,30862.23076923077,0.0,2,0.15384615384615385,0.03461538461538462,6519.35,1,13,13,5,0.15384615384615385,3
14,"[nan, nan, nan, nan, nan, 542.0, 324.0, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 251, 320, 320, 238, 236, 193, 169, 320, 320, 222, 320, 298]","[0, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[4, 1, 6, 3, 4, 2, 6, 0, 4, 3, 5, 3, 0, 2]","[3, 0, 3, 3, 0, 3, 1, 3, 3, 3, 3, 1, 3, 3]","['normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'cool', 'normal']","[16, 51, 51, 51, 51, 51, 51, 51, 51, 6, 51, 20, 51, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 33.0, nan, nan]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]","[0, 0, 164009, 0, 0, 49068, 25213, 56405, 81116, 0, 0, 197179, 0, 168332]","[5000.0, 5000.0, 167329.84, 5000.0, 5000.0, 59496.54, 32233.8, 61298.36, 87251.33, 5000.0, 5000.0, 197179.0, 5000.0, 173575.89]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,8.0,1374.5454545454545,14,813364.76,52951.57142857143,12606.5,0,0.0,0.021428571428571432,19717.9,0,14,14,8,0.0,0
15,"[nan, nan, nan, nan, nan, nan, nan, nan, 866.0, 835.0, nan, nan, nan, 244.0, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 3.0, nan, nan, nan, 4.0, nan]","[320, 320, 47, 179, 32, 268, 143, 320, 58, 201, 320, 320, 256, 79, 320]","[2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high', 'medium', 'unknown', 'unknown', 'unknown', 'low', 'unknown']","['night', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[5, 4, 5, 6, 6, 0, 1, 2, 3, 4, 1, 4, 3, 1, 4]","[3, 3, 3, 0, 2, 3, 2, 0, 2, 2, 2, 0, 1, 0, 1]","['hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'cool', 'normal', 'normal', 'normal', 'normal', 'normal', 'hot', 'hot', 'hot']","[51, 43, 51, 30, 51, 51, 51, 51, 31, 51, 37, 51, 45, 51, 51]","[nan, 17.0, nan, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, 17.0, nan, nan]","[0.0, 0.1, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.15, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 115637, 94892, 85290, 135553, 112705, 0, 76942, 33424, 0, 0, 129111, 22469, 0]","[5000.0, 5000.0, 118863.92, 75913.6, 91498.09, 146084.78, 116796.74, 5000.0, 79930.24, 38594.83, 5000.0, 5000.0, 109744.35, 26279.26, 5000.0]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,2.0,818.1818181818181,15,833705.81,53734.86666666667,33424.0,2,0.13333333333333333,0.043333333333333335,11541.3,0,15,15,10,0.13333333333333333,0
16,"[nan, 558.0, nan, 243.0, 43.0, nan, nan, nan, nan, nan, nan, 618.0, 327.0]","[nan, 3.0, nan, 2.0, 2.0, nan, nan, nan, nan, nan, nan, 5.0, 9.0]","[65, 238, 320, 287, 190, 10, 55, 303, 320, 3, 274, 266, 88]","[1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['unknown', 'medium', 'unknown', 'high', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low', 'medium']","['morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[6, 1, 0, 4, 0, 0, 1, 4, 6, 6, 0, 1, 5]","[1, 3, 0, 3, 3, 3, 0, 0, 0, 0, 2, 3, 3]","['hot', 'hot', 'normal', 'hot', 'cool', 'cool', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal']","[51, 51, 5, 51, 51, 51, 9, 41, 51, 2, 51, 51, 33]","[nan, nan, nan, nan, nan, nan, 14.0, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.1, 0.0, 0.0, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0]","[62896, 47130, 0, 149313, 30035, 59621, 132611, 62156, 0, 138184, 207240, 18785, 32441]","[70681.24, 57594.58, 5000.0, 154460.25, 35770.2, 68234.41, 112719.35, 67904.0, 5000.0, 135273.21, 211212.45, 23067.2, 34440.44]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,4.0,1145.4545454545455,13,981357.3300000001,72339.38461538461,59621.0,3,0.23076923076923078,0.038461538461538464,3107.8,8,13,13,12,0.23076923076923078,3
17,"[850.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[132, 320, 320, 237, 102, 168, 320, 275, 320, 118, 267]","[1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1]","['medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening']","[5, 6, 4, 4, 4, 2, 0, 3, 4, 1, 6]","[3, 1, 0, 0, 3, 3, 3, 3, 3, 3, 0]","['hot', 'normal', 'hot', 'hot', 'hot', 'normal', 'cool', 'normal', 'normal', 'hot', 'normal']","[51, 51, 51, 51, 51, 51, 36, 51, 51, 44, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[47607, 0, 0, 235085, 47699, 101970, 0, 110139, 0, 56936, 79713]","[58557.07, 5000.0, 5000.0, 240837.71, 59045.82, 112870.64, 5000.0, 115109.04, 5000.0, 60243.49, 86135.07]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,9.0,880.0,11,752798.84,61740.818181818184,47699.0,1,0.09090909090909091,0.018181818181818184,0.0,3,11,11,8,0.09090909090909091,0
18,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 427.0, nan, 666.0, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 2.0, nan, nan, nan, nan, nan, nan]","[310, 244, 320, 320, 320, 320, 32, 243, 65, 159, 320, 302, 320, 279, 212, 240, 320, 60]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[4, 1, 5, 6, 5, 4, 0, 1, 1, 5, 6, 5, 3, 6, 0, 3, 6, 3]","[3, 3, 0, 1, 3, 0, 3, 0, 1, 3, 3, 2, 3, 3, 3, 0, 1, 3]","['hot', 'normal', 'normal', 'normal', 'hot', 'hot', 'hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'hot']","[17, 32, 33, 51, 30, 17, 51, 20, 51, 51, 51, 51, 51, 32, 49, 27, 14, 43]","[2.0, nan, 9.0, 14.0, 12.0, 29.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 47.0, nan]","[0.15, 0.1, 0.15, 0.0, 0.15, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.15, 0.2, 0.15, 0.2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[160737, 88589, 0, 0, 0, 0, 121546, 89027, 89445, 130387, 0, 57266, 0, 140091, 130217, 88373, 0, 82364]","[136626.45, 84839.05, 5000.0, 5000.0, 5000.0, 5000.0, 121546.0, 94012.69, 98460.46, 138202.4, 5000.0, 67955.0, 5000.0, 120521.71, 119806.15, 70698.4, 5000.0, 74575.53]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,5.0,1309.090909090909,18,1162243.84,65446.77777777778,85368.5,6,0.3333333333333333,0.09166666666666666,13354.05,0,18,18,12,0.3333333333333333,3
19,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 320, 281, 280, 320, 320, 320]","[2, 2, 2, 1, 1, 2, 2, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening']","[1, 5, 4, 5, 6, 3, 1, 6]","[0, 3, 0, 0, 0, 1, 1, 3]","['hot', 'hot', 'hot', 'normal', 'normal', 'normal', 'normal', 'normal']","[51, 9, 16, 51, 51, 51, 51, 51]","[nan, nan, 29.0, nan, nan, nan, nan, nan]","[0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 87002, 214020, 0, 0, 0]","[5000.0, 5000.0, 5000.0, 93150.57, 218171.16, 5000.0, 5000.0, 5000.0]","[0, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0]",1,26.0,654.5454545454545,8,341321.73,37627.75,0.0,0,0.0,0.025,0.0,2,8,8,3,0.0,0
20,"[157.0, 481.0, nan, 358.0, nan, nan, nan, nan, nan, nan, nan, 305.0, nan]","[0.0, 5.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 9.0, nan]","[264, 182, 320, 226, 320, 320, 252, 137, 320, 320, 320, 26, 1]","[1, 1, 2, 1, 0, 2, 1, 1, 0, 0, 0, 1, 1]","['low', 'high', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening']","[4, 2, 3, 2, 3, 5, 6, 3, 4, 6, 6, 2, 3]","[0, 3, 3, 3, 3, 0, 3, 2, 3, 3, 0, 3, 1]","['hot', 'hot', 'normal', 'hot', 'normal', 'hot', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal', 'normal']","[36, 51, 0, 51, 51, 51, 51, 51, 19, 21, 51, 51, 51]","[2.0, nan, 12.0, nan, nan, nan, nan, nan, 12.0, nan, 17.0, nan, nan]","[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.15, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16143, 86743, 0, 29325, 0, 0, 52660, 96927, 0, 0, 0, 39519, 72497]","[13721.55, 92763.69, 5000.0, 34401.05, 5000.0, 5000.0, 59928.3, 102237.9, 5000.0, 5000.0, 5000.0, 43046.66, 83351.85]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,13.0,1047.2727272727273,13,459451.0,30293.384615384617,16143.0,1,0.07692307692307693,0.038461538461538464,0.0,1,13,13,8,0.07692307692307693,0
21,"[nan, nan, nan, 367.0, 156.0, nan, nan, nan, nan, nan]","[nan, nan, nan, 3.0, 0.0, nan, nan, nan, nan, nan]","[184, 320, 320, 125, 187, 320, 307, 320, 320, 250]","[1, 0, 2, 1, 1, 0, 1, 0, 2, 1]","['unknown', 'unknown', 'unknown', 'high', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'evening', 'evening', 'evening']","[3, 4, 2, 6, 5, 2, 4, 2, 2, 3]","[3, 3, 0, 3, 3, 1, 3, 3, 3, 1]","['hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal']","[37, 51, 51, 17, 51, 19, 51, 39, 51, 51]","[56.0, nan, nan, 33.0, nan, nan, nan, nan, nan, nan]","[0.15, 0.0, 0.0, 0.15, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0]","[132673, 0, 0, 103549, 46118, 0, 46772, 0, 0, 95372]","[112772.05, 5000.0, 5000.0, 88016.65, 54515.48, 5000.0, 51881.3, 5000.0, 5000.0, 99977.58]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15.0,818.1818181818181,10,432163.06,42448.4,23059.0,2,0.2,0.045,0.0,1,10,10,6,0.2,0
22,"[612.0, nan, nan, nan, nan, 542.0, nan, nan, nan, nan, nan]","[0.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]","[193, 320, 197, 221, 113, 174, 320, 6, 320, 320, 320]","[1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2]","['high', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[6, 0, 6, 1, 0, 5, 2, 4, 1, 4, 3]","[0, 3, 3, 1, 0, 1, 3, 2, 3, 1, 0]","['normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal', 'hot', 'normal', 'hot']","[51, 19, 45, 51, 51, 51, 51, 47, 14, 51, 51]","[nan, nan, nan, nan, nan, nan, 29.0, nan, 2.0, nan, nan]","[0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0]","[128385, 0, 97712, 83980, 89305, 49068, 0, 191380, 0, 0, 0]","[131401.64, 5000.0, 95709.75, 89282.6, 97575.44, 58418.75, 5000.0, 198265.21, 5000.0, 5000.0, 5000.0]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2.0,654.5454545454545,11,695653.39,58166.36363636364,49068.0,1,0.09090909090909091,0.03636363636363637,9569.0,0,11,11,7,0.09090909090909091,0
